-70.599209,-33.492239,28423675,MACUL,JOSE PEDRO ALESSANDRI 4239
-70.65401,-33.430186,28426550,INDEPENDENCIA,GRAL. BORGONO 1175
-70.662902,-33.561209,28431031,EL BOSQUE,OBSERVATORIO 1055 A Y B
-70.652772,-33.445994,28437277,SANTIAGO,ALONSO OVALLE 1287
-70.757325,-33.509007,28452365,MAIPU,CHACABUCO 50 2
-70.558617,-33.415098,28460104,LAS CONDES,HERNANDO DE MAGALLANES 872
-70.648978,-33.39216,28474490,RECOLETA,JOSE MIGUEL CARRERA 3623
-70.648759,-33.443161,28475241,SANTIAGO,ALAMEDA 949 46
-70.687588,-33.47955,28490194,CERRILLOS,AV. BUZETA 4018
-70.507029,-33.370138,28493177,LAS CONDES,AV.LAS CONDES 13451 1 F 18
-70.646088,-33.431599,28493436,RECOLETA,DARDIGNAC 537
-70.625128,-33.506655,28493444,SAN JOAQUIN,AV. LAS INDUSTRIAS 5477
-70.633804,-33.538682,28506996,SAN RAMON,AV. SANTA ROSA 8581 2 PISO
-70.633426,-33.453266,28512902,PENALOLEN,AV. GRECIA 8311 8319
-70.74994,-33.460288,28517920,PUDAHUEL,LAGUNA SUR 8402 D 4
-70.774408,-33.52422,28519257,MAIPU,AV. NUEVA SAN MARTIN 1319
-70.604054,-33.454371,28521820,NUNOA,PEDRO DE VALDIVIA 3462 13-A
-70.659671,-33.408358,28522819,INDEPENDENCIA,AV. INDEPENDENCIA 1976
-70.736799,-33.431507,28545991,CERRO NAVIA,AV. ESTADOS UNIDOS 1299
-70.696514,-33.527233,28555652,LO ESPEJO,9-Jan-74
-70.674348,-33.452531,28556217,SANTIAGO,BASCUNAN GUERRERO 187
-70.605222,-33.460516,28557671,NUNOA,PEDRO DE VALDIVIA 4140
-70.588808,-33.455487,28557809,NUNOA,IRARRAZABAL 3835
-70.695168,-33.519496,28558155,LO ESPEJO,AVDA CENTRAL 7821
-70.702047,-33.440277,28559283,QUINTA NORMAL,SAN PABLO 4912
-70.59684,-33.454618,28559461,NUNOA,JOSE DIEGO BENAVENTE 18
-70.669683,-33.495394,28560036,PEDRO A. CERDA,AVDA CLUB HIPICO 5005
-70.841855,-33.448126,28561164,PUDAHUEL,AV. EL CANAL 19591 3 Y 4
-70.59123,-33.569601,28561970,LA FLORIDA,ELISA CORREA 675
-70.714755,-33.443204,28562535,LO PRADO,SAN PABLO 5814
-70.75299,-33.445059,28562543,PUDAHUEL,AV. LA ESTRELLA 761
-70.711259,-33.416369,28563353,QUINTA NORMAL,AVDA CARRASCAL 6008
-70.65727,-33.582712,28564112,LA PINTANA,PROFESOR JULIO CHAVEZ 13013 6
-70.609813,-33.560874,28564139,LA FLORIDA,BAHIA CATALINA 10900 C
-70.766242,-33.433869,28564503,PUDAHUEL,SERRANO 1336
-70.647751,-33.474026,28566352,SANTIAGO,SAN DIEGO 2187
-70.789728,-33.557573,28568924,MAIPU,LAGO BOLSENA CIUDAD SATELITE 18601 11
-70.621969,-33.398387,28570643,RECOLETA,AV. ZAPADORES 576
-70.674359,-33.429038,28572077,SANTIAGO,LIBERTAD 1399
-70.668835,-33.387106,28572921,CONCHALI,AV. LA PALMILLA 4302
