PH1458,PH1458,Vargas Buston / 18 De Septiembre,-33.50975,-70.6449
PH1459,PH1459,Av. Carlos Valdovinos / San Ignacio,-33.47865,-70.65394
PH1456,PH1456,Av. Las Industrias / Av. Departamental,-33.50758,-70.62664
PH1457,PH1457,Bermann / 18 De Septiembre,-33.5141029,-70.64591
PH1454,PH1454,Alcibiades / Av. Departamental,-33.4992371,-70.66975
PH1455,PH1455,Av. Las Industrias / Av. Departamental,-33.507412,-70.62539
PH1452,PH1452,Lucila Godoy / Clotario Blest,-33.5140038,-70.6856
PH1453,PH1453,Alcibiades / Av. Departamental,-33.49914,-70.66936
PH1450,PH1450,La Castrina / Av. Las Industrias,-33.5145645,-70.62495
PH1451,PH1451,Varas Mena / Av. Las Industrias,-33.5114059,-70.62523
PA388,PA388,Pobl. Mapocho,-33.4325867,-70.67558
PA385,PA385,Parada 3 / (M) Santa Lucía,-33.44243,-70.6452942
PA384,PA384,Parada 11 / Plaza Italia,-33.4371,-70.63549
PA387,PA387,Herrera / Av. Mapocho,-33.43286,-70.67858
PA381,PA381,Santo Domingo / Teatinos,-33.43639,-70.65574
PA380,PA380,Parada 4 / Estación Mapocho,-33.4325371,-70.65119
PA383,PA383,Parada 5 / Plaza Italia,-33.4375534,-70.63584
PF230,PF230,San Luis / Av. Eyzaguirre,-33.6175575,-70.61942
PE604,PE604,María Elena / Los Gladiolos,-33.5621643,-70.59686
PE605,PE605,Av. Santa Raquel / María Elena,-33.5621719,-70.5998
PE606,PE606,Cleopatra / Gral. Arriagada,-33.5588722,-70.60422
PE607,PE607,Río Tirúa / Gral. Arriagada,-33.55907,-70.60535
PE600,PE600,Giovanni Mochi / Elisa Correa,-33.56909,-70.5861
PE601,PE601,Verde / Elisa Correa,-33.5695076,-70.58947
PE602,PE602,Concordia / Salvador Sanfuentes,-33.56741,-70.59587
PE603,PE603,Guacolda / Concordia,-33.56555,-70.59629
PJ301,PJ301,Lo López / Salvador Gutiérrez,-33.42133,-70.72018
PE608,PE608,Turquesa / Gral. Arriagada,-33.5594368,-70.60803
PE609,PE609,Bahía Catalina / Gral. Arriagada,-33.55967,-70.6108
PG1137,PG1137,Letras / Pedro Aguirre Cerda,-33.5308342,-70.67756
PB898,PB898,Héroes De Iquique / Julio Montt Salamanca,-33.36965,-70.6912842
PB899,PB899,Av. Vivaceta / Bezanilla,-33.41787,-70.66329
PB894,PB894,C. De Los Ríos / Los Acacios,-33.37782,-70.68866
PB895,PB895,Las Araucarias / Los Acacios,-33.3763275,-70.68964
PB896,PB896,Card. José M. Caro / Los Acacios,-33.3743477,-70.69096
PB897,PB897,H. La Concepción / Julio Montt Salamanca,-33.3720131,-70.69112
PB890,PB890,Campanario / Barón De Juras Reales,-33.38637,-70.68558
PB891,PB891,Quilicura / Barón De Juras Reales,-33.38327,-70.68746
PB892,PB892,Alberto Cobo / Barón De Juras Reales,-33.3811073,-70.68834
PB893,PB893,El Cortijo / Barón De Juras Reales,-33.37883,-70.68932
PD801,PD801,Los Molineros / Av. Oriental,-33.4643822,-70.56577
PD800,PD800,Calle 1A / Av. Oriental,-33.46537,-70.5641
PD803,PD803,Av. José Arrieta / Manuel Carvallo,-33.4611664,-70.56721
PD802,PD802,Manuel Carvallo / Av. Oriental,-33.46383,-70.56801
PD805,PD805,Blest Gana / Javiera Carrera Sur,-33.45553,-70.56651
PD804,PD804,F. De Villagra / Javiera Carrera Sur,-33.4590034,-70.56671
PD807,PD807,Diego De Almagro / Hamburgo,-33.4381523,-70.57812
PD806,PD806,Av. Larraín / Javiera Carrera Sur,-33.453434,-70.56682
PD809,PD809,Emilia Téllez / Hamburgo,-33.4424477,-70.5776138
PD808,PD808,Las Amapolas / Hamburgo,-33.4401245,-70.57784
PJ302,PJ302,Ramón Á. Jara / Salvador Gutiérrez,-33.4207764,-70.72277
PF546,PF546,Conquistadores / Av. Ejército Libertador,-33.63049,-70.58926
PF547,PF547,Las Achiras / Av. Ejército Libertador,-33.62862,-70.58941
PF544,PF544,El Timbal / Nocedal,-33.6307869,-70.59291
PF545,PF545,Av. Ejército Lib. / Camino Internacional,-33.63207,-70.58981
PG129,PG129,Colegio Nueva Nazaret,-33.5836754,-70.6154556
PG128,PG128,4 Oriente / Av. Gabriela,-33.5832634,-70.61033
PG127,PG127,Colegio Nueva Nazaret,-33.5840836,-70.61596
PB1511,PB1511,Urmeneta / Gral. Mackenna,-33.3942528,-70.6457062
PG125,PG125,Paradero 3 Gabriela,-33.5851822,-70.62419
PG124,PG124,Parada 4 / Paradero 37 Santa Rosa,-33.5855942,-70.62723
PG123,PG123,Parada 3 / Plaza De La Pintana,-33.582653,-70.629
PG122,PG122,Parada 3 / Paradero 35 Santa Rosa,-33.5767136,-70.62958
PG121,PG121,Parada 1 / Facultad De Veterinaria,-33.57338,-70.62987
PG120,PG120,Parada 3 / Facultad De Veterinaria,-33.5727768,-70.62992
PF540,PF540,San Pedro / Valle Central,-33.6242867,-70.5962
PF541,PF541,Nocedal / San Pedro,-33.6244774,-70.5943451
PB1146,PB1146,Emiliano Zapata / Av. Card. José M. Caro,-33.39873,-70.649
PJ614,PJ614,Camino Loyola / Neptuno,-33.4363632,-70.72161
PC452,PC452,Fleming / Vital Apoquindo,-33.423687,-70.5297
PJ728,PJ728,Los Duraznos / Av. Las Torres,-33.4332047,-70.73094
PJ726,PJ726,Av. José J. Pérez / Istria,-33.42959,-70.74813
PJ727,PJ727,Panimávida / Av. Las Torres,-33.43001,-70.73088
PJ724,PJ724,Strik Matte / Istria,-33.4280243,-70.74756
PJ725,PJ725,Augusto Senoa / Istria,-33.4285927,-70.7477341
PJ722,PJ722,Sgto. Candelaria / Rolando Petersen,-33.4255066,-70.74843
PJ723,PJ723,Pula / Rolando Petersen,-33.42689,-70.74888
PJ720,PJ720,Diag. Reny / Mapocho Sur,-33.42264,-70.75411
PJ721,PJ721,Los Conquistadores / Rolando Petersen,-33.423893,-70.74766
PI1574,PI1574,José M. Borgoño / Av. 4 Poniente,-33.5089264,-70.79038
PI1575,PI1575,El Champion / Av. El Olimpo,-33.50883,-70.77551
PI1576,PI1576,Antofagasta / José Manuel Borgoño,-33.50957,-70.7969055
PI1577,PI1577,Av. 4 Poniente / José Manuel Borgoño,-33.5086937,-70.790596
PI1570,PI1570,Av. 4 Poniente / Camino A Rinconada,-33.50538,-70.7910156
PI1571,PI1571,Pueblito La Farfana,-33.484066,-70.79102
PI1572,PI1572,Caticura / Camino La Farfana,-33.48801,-70.7789154
PI1573,PI1573,Pueblito La Farfana,-33.48416,-70.7911453
PA600,PA600,Av. Brasil / San Pablo,-33.4348259,-70.6652145
PA601,PA601,Teatinos / San Pablo,-33.4344521,-70.65603
PA602,PA602,Esperanza Alt. 1300,-33.4304352,-70.67655
PA603,PA603,Av. Mapocho / Esperanza,-33.43236,-70.6764
PI1578,PI1578,O. Pérez Freire / René Olivares,-33.54071,-70.78586
PA605,PA605,Arturo Prat / Ñuble,-33.46978,-70.64693
PF650,PF650,Juan Malebrán / Domingo Tocornal,-33.6041832,-70.58754
PF651,PF651,Juan Mackenna / Domingo Tocornal,-33.6045151,-70.5904
PB779,PB779,P. Aguirre Cerda / Guillermo Subiabre,-33.37247,-70.6416245
PB778,PB778,Av. Recoleta / Guillermo Subiabre,-33.3726921,-70.63915
PB771,PB771,Las Encinas / Las Petunias,-33.37726,-70.62128
PB770,PB770,El Peumo / Las Petunias,-33.3778725,-70.61775
PB773,PB773,Camino Al Bosque / Av. Pdte. Allende,-33.37708,-70.62706
PB772,PB772,Pdte. Allende / Las Petunias,-33.3755875,-70.62576
PB775,PB775,La Pincoya / Premio Nobel,-33.3725,-70.6327438
PB774,PB774,Rep. Yugoslavia / Cam. Al Bosque De Stgo.,-33.37658,-70.6285553
PB777,PB777,Av. Recoleta / La Pincoya,-33.3712578,-70.63489
PB776,PB776,Los V. Del Capitán / La Pincoya,-33.37195,-70.6334839
PF384,PF384,Las Nieves / Coquimbo,-33.5958138,-70.58473
PF385,PF385,Av. San Carlos / Coquimbo,-33.59839,-70.58418
PF386,PF386,Alto Pinar / Av. San Carlos,-33.5988121,-70.58204
PF387,PF387,Santa Alicia / Las Nieves Oriente,-33.59441,-70.5781
PF380,PF380,L. Matte Larraín / Creta,-33.5883255,-70.6010742
PF381,PF381,Paihuano / Luis Matte Larraín,-33.5865479,-70.58758
PF382,PF382,Los Castaños / Coquimbo,-33.5881653,-70.58616
PF383,PF383,Los Robles / Coquimbo,-33.59055,-70.58568
PJ542,PJ542,Papa San Evaristo / Serrano,-33.450695,-70.7668839
PJ543,PJ543,Papa San Sixto / Serrano,-33.4521866,-70.76643
PJ540,PJ540,Nva. Imperial / Constantino,-33.4456329,-70.69596
PJ541,PJ541,Francisco Javier / Nueva Imperial,-33.4448,-70.69365
PF388,PF388,Puerto Mayor / Las Nieves Oriente,-33.5940933,-70.5756454
PF389,PF389,Nemesio Vicuña / Las Nieves Oriente,-33.593956,-70.5734
PJ544,PJ544,Río Corrientes / Av. La Travesía,-33.4540176,-70.76541
PJ545,PJ545,Río Apurímac / Av. La Travesía,-33.4537926,-70.7624359
PB427,PB427,Pasarela Zañartu,-33.4180832,-70.67881
PJ611,PJ611,Av. José J. Pérez / Neptuno,-33.4303741,-70.72029
PA41,PA41,Parada 6 / (M) U. Católica,-33.43925,-70.6394
PF906,PF906,Los Caiquenos / Río Yeso,-33.61599,-70.62369
PE137,PE137,Parada 1 / Paradero 26 Vicuña Mackenna,-33.5636635,-70.58509
PE248,PE248,Quemchi / San José De La Estrella,-33.55338,-70.5892258
PJ969,PJ969,Violeta Parra / Santos Luis Medel,-33.4211121,-70.73291
PD399,PD399,Nuncio Laghi / Av. Tobalaba,-33.4560852,-70.5561
PD398,PD398,F. De Villagra / Av. Tobalaba,-33.459774,-70.55362
PI218,PI218,Parada 1 / (M) Santiago Bueras,-33.495636,-70.7576447
PD391,PD391,Av. El Valle / Av. Tobalaba,-33.47985,-70.55776
PD390,PD390,Camilo Mori / Av. Tobalaba,-33.48286,-70.5581055
PD393,PD393,Parada 4 / Tobalaba - Av. Grecia,-33.47431,-70.55533
PD392,PD392,El Archipiélago / Av. Tobalaba,-33.4761467,-70.55624
PD395,PD395,Padre Hurtado / Av. Tobalaba,-33.46746,-70.5505142
PD394,PD394,Dip. L. Rodríguez / Av. Tobalaba,-33.4710121,-70.5534
PD397,PD397,Av. José Arrieta / Av. Tobalaba,-33.463192,-70.55126
PD396,PD396,Calle 127 / Av. Tobalaba,-33.46503,-70.55031
PH764,PH764,Ing. Budge / Benozzo Gozzoli,-33.49764,-70.62977
PE244,PE244,Quemchi / San José De La Estrella,-33.5536346,-70.58946
PH766,PH766,Álvarez De Toledo / M. De Toro Y Zambrano,-33.49233,-70.63321
PH767,PH767,Alc. Pedro Alarcón / M. De Toro Y Zambrano,-33.4904175,-70.63311
PH760,PH760,Pirámide / Benozzo Gozzoli,-33.5031776,-70.62951
PH761,PH761,Av. Departamental / Benozzo Gozzoli,-33.5069962,-70.62914
PH762,PH762,Pirámide / Benozzo Gozzoli,-33.5034256,-70.6291962
PH763,PH763,Ureta Cox / Benozzo Gozzoli,-33.50061,-70.62957
PJ601,PJ601,Santa Adriana / Samuel Izquierdo,-33.4134026,-70.71064
PH769,PH769,Gandarillas / Sierra Bella,-33.48565,-70.63249
PJ967,PJ967,El Arroyo / Salvador Gutiérrez,-33.4168663,-70.75569
PJ960,PJ960,Lo Prado / Vicuña Rozas,-33.43203,-70.73017
PF904,PF904,Río Yeso / Río Queltehues,-33.6151352,-70.6190262
PJ961,PJ961,Turín / Torres De Pisa,-33.426918,-70.73031
PJ1551,PJ1551,Av. Mapocho / Av. Matucana,-33.43247,-70.6806641
PJ1553,PJ1553,Av. Las Torres / Av. Laguna Sur,-33.461277,-70.73148
PJ1552,PJ1552,Parada 2 / (M) San Pablo,-33.445446,-70.72332
PJ1555,PJ1555,El Tranque / Santa Victoria,-33.4336243,-70.77043
PJ962,PJ962,Av. Mapocho / Av. Las Torres,-33.42394,-70.73004
PJ1557,PJ1557,Rey Carlos Iii / Av. Las Torres,-33.4633026,-70.73141
PJ1556,PJ1556,Av. La Estrella / La Capilla,-33.41449,-70.75381
PJ1559,PJ1559,Puerto Santiago / Puerto Vespucio,-33.44907,-70.78072
PJ963,PJ963,Rodas / Santos Luis Medel,-33.4214134,-70.73268
PG505,PG505,Los Nogales / Los Duraznos,-33.6165047,-70.63822
PG504,PG504,Los Duraznos / Los Paltos,-33.6181641,-70.6382751
PG507,PG507,El Parque / El Olivar,-33.6149559,-70.63527
PH492,PH492,Manuel Ortíz / 2 De Abril,-33.4845123,-70.67497
PH493,PH493,1 De Mayo / 2 De Abril,-33.48349,-70.6777954
PH490,PH490,Mauricio Rugendas / José Backause,-33.48293,-70.67374
PH491,PH491,Julio Ortiz / José Backause,-33.48391,-70.67204
PH496,PH496,Orompello / Valenzuela Llanos,-33.4792023,-70.676506
PH497,PH497,San Ignacio / Av. Carlos Valdovinos,-33.4790955,-70.65408
PH494,PH494,Carlos Marx / 1 De Mayo,-33.482975,-70.67853
PH495,PH495,5 Sur / Valenzuela Llanos,-33.48149,-70.6770859
PB753,PB753,Rinconada El Salto / Av. El Salto,-33.39295,-70.62453
PH498,PH498,Barcelona / Av. Carlos Valdovinos,-33.47935,-70.65088
PH499,PH499,Parada 3 / Paradero 3 Gran Avenida,-33.4797821,-70.64856
PG500,PG500,Esperanza / Caupolicán,-33.5538177,-70.6339645
PB751,PB751,Santa Clara / Av. El Salto,-33.38688,-70.62258
PG502,PG502,Los Manzanos / El Parque,-33.62078,-70.63315
PG1364,PG1364,Vicente Llanos / Almirante Latorre,-33.5578461,-70.6459656
PJ850,PJ850,El Abeto / Isla De Pascua,-33.4553642,-70.7622757
PI1655,PI1655,Las Golondrinas / Primo De Rivera,-33.49232,-70.73858
PI1654,PI1654,Agua Santa / La Galaxia,-33.5137138,-70.7945251
PG1361,PG1361,Aurora De Chile / Esperanza,-33.5528221,-70.64125
PG1360,PG1360,Río Amazonas / Esperanza,-33.55321,-70.63852
PJ851,PJ851,Tierra Del Fuego / El Abeto,-33.4559746,-70.76021
PE68,PE68,Parada 4 / Paradero 20 Santa Rosa,-33.5291519,-70.6352844
PB758,PB758,Hosp. San José,-33.4176941,-70.65276
PB329,PB329,Ortiz De Rozas / Av. Recoleta,-33.39424,-70.64247
PF890,PF890,Osa Mayor / Sgto. Menadier,-33.62007,-70.60499
PF891,PF891,Est. 3 Pinos / Sgto. Menadier,-33.6218872,-70.61716
PF892,PF892,Est. Sierra Nevada / Sgto. Menadier,-33.6215019,-70.61494
PF893,PF893,Av. Juanita / Sgto. Menadier,-33.6213341,-70.6129
PF894,PF894,Sgto. Menadier / Tocornal Grez,-33.6164742,-70.5781
PF895,PF895,Hacienda El Peñón,-33.59787,-70.5119
PF896,PF896,Hacienda El Peñón,-33.59815,-70.51211
PF897,PF897,Segundo Poblete / Claudio Matte,-33.62881,-70.57903
PF898,PF898,Parada 5 / Paradero 38 Vicuña Mackenna,-33.6030922,-70.57752
PF899,PF899,Av. Eyzaguirre / Av. Juanita,-33.617012,-70.61306
PB1492,PB1492,Av. Del Parque / Rinconada El Salto,-33.3832664,-70.6172562
PC556,PC556,Alcántara / Av. Colón,-33.42483,-70.58554
PC557,PC557,Parada 4 / (M) Cristóbal Colón,-33.42596,-70.59042
PC554,PC554,Av. Vespucio / Av. Colón,-33.42334,-70.5787659
PC555,PC555,Málaga / Av. Colón,-33.424324,-70.5830841
PC552,PC552,Sebastián Elcano / Av. Colón,-33.41863,-70.57163
PC553,PC553,Martín A. Pinzón / Av. Colón,-33.42068,-70.57611
PC550,PC550,Av. Manquehue / Av. Colón,-33.4164467,-70.56446
PC551,PC551,Domingo Bondi / Av. Colón,-33.4175072,-70.567955
PB1494,PB1494,Pdte. Allende / Cam. Al Bosque De Stgo.,-33.37718,-70.62693
PC559,PC559,Rancagua / Seminario,-33.4413948,-70.629715
PB1496,PB1496,Las Dalias / Cam. Al Bosque De Stgo.,-33.3789,-70.62323
PB1497,PB1497,Montevideo / Domínica,-33.42619,-70.64324
PB1599,PB1599,Aurelio Diaz M. / Lircay,-33.40565,-70.63623
PB1598,PB1598,Muñoz Gamero / Av. Card. José M. Caro,-33.4006157,-70.64664
PD22,PD22,Pje. Los Cometas / Exequiel Fernández,-33.4931,-70.6019058
PB1595,PB1595,P. Jesús Obrero / Av. Lo Marcoleta,-33.3625526,-70.75923
PB1594,PB1594,Lincoyan / Cañaveral,-33.32445,-70.71447
PB1597,PB1597,Club De Golf Aconcagua,-33.3552,-70.7046356
PB1596,PB1596,Cat Rental Store,-33.35001,-70.70685
PB1591,PB1591,Teniente Ponce / Pedro Fontova,-33.3925438,-70.66981
PB1590,PB1590,Neptuno / Av. La Palmilla,-33.39545,-70.667305
PB1593,PB1593,Cañaveral / Caupolican,-33.32316,-70.70795
PB1592,PB1592,Oxiquim / Cañaveral,-33.32336,-70.71104
PE819,PE819,Machu Pichu / Mirador Azul,-33.51201,-70.5977
PE818,PE818,Huara / Mirador Azul,-33.5117073,-70.60046
PI217,PI217,Parada 1 / Paradero 14 Pajaritos,-33.4926834,-70.75615
PD916,PD916,Chiuchiu / Ignacio Carrera Pinto,-33.4659348,-70.59399
PE811,PE811,Jaspe / Julio César,-33.5573425,-70.606514
PE810,PE810,Azurita / Julio César,-33.55491,-70.60714
PE812,PE812,Gral. Arriagada / Julio César,-33.5590858,-70.60605
PE815,PE815,Av. Vicuña Mackenna / Joaquín Edwards Bello,-33.5470047,-70.62493
PE814,PE814,José González V. / Joaquín Edwards Bello,-33.552063,-70.6245041
PE817,PE817,Av. Vicuña Mackenna / Joaquín Edwards Bello,-33.54676,-70.62516
PE816,PE816,Manuel Rodríguez / Joaquín Edwards Bello,-33.544693,-70.62427
PJ641,PJ641,Santa Victoria / Av. San Francisco,-33.4356346,-70.7585754
PD914,PD914,Juan Moya / Ignacio Carrera Pinto,-33.4713478,-70.59023
PD630,PD630,Mundo Sport,-33.49714,-70.59202
PE160,PE160,Parada 3 / (M) Bellavista De La Florida,-33.52149,-70.5976944
PD913,PD913,Pasaje 144 / Ignacio Carrera Pinto,-33.47248,-70.58925
PJ856,PJ856,Av. Los Mares / Mar De Drake,-33.4663925,-70.74772
PE163,PE163,(M) Santa Julia,-33.53081,-70.60567
PD912,PD912,Dr. Amador Neghme / El Líbano,-33.49951,-70.5923843
PC141,PC141,El Alamein / Av. Padre Hurtado,-33.3967361,-70.54416
PC140,PC140,Bocaccio / Av. Padre Hurtado,-33.40107,-70.54419
PI1389,PI1389,Dr. Vargas Salcedo / Santa Teresita,-33.50152,-70.72535
PE162,PE162,G. De Alderete / Av. Vespucio,-33.5279427,-70.60381
PC145,PC145,Parada 3 / Plaza Italia,-33.43766,-70.63488
PD911,PD911,El Parque / El Líbano,-33.500267,-70.59264
PC147,PC147,Parada 1 / Museo De Los Tajamares,-33.43591,-70.63019
PC146,PC146,Parada 6 / Facultad De Derecho,-33.43504,-70.63542
PI1383,PI1383,Las Américas / Los Castaños,-33.49171,-70.70835
PJ313,PJ313,Av. La Estrella / Salvador Gutiérrez,-33.4165535,-70.75302
PI1381,PI1381,Escobar Williams / Las Rosas,-33.48409,-70.70312
PD910,PD910,Av. Macul / Las Golondrinas,-33.50223,-70.5942459
PI1387,PI1387,Boticelli / Av. Los Cerrillos,-33.4918175,-70.7244644
PI1386,PI1386,Rapa Nui / Av. Los Cerrillos,-33.49115,-70.71725
PI1385,PI1385,Av. Lo Errázuriz / Av. Los Cerrillos,-33.4916954,-70.722496
PJ644,PJ644,El Anillo / Av. San Francisco,-33.43669,-70.74894
PJ311,PJ311,Rolando Petersen / Salvador Gutiérrez,-33.4171143,-70.74717
PE166,PE166,7 Oriente / Av. Vespucio,-33.53985,-70.6117
PJ649,PJ649,Los Plátanos / Av. San Francisco,-33.4365,-70.7327652
PE1329,PE1329,3 Poniente / Quintero,-33.53426,-70.63165
PE1328,PE1328,Av. Santa Rosa / Quintero,-33.5344238,-70.63411
PJ648,PJ648,Los Maitenes / Av. San Francisco,-33.436657,-70.73484
PE1325,PE1325,Alonso De Ercilla / Av. Vespucio,-33.51557,-70.59244
PE1324,PE1324,Rolando Froden / Alonso De Ercilla,-33.51961,-70.5871353
PE1327,PE1327,Quintero / Los Vilos,-33.53403,-70.6296
PB1493,PB1493,Las Gilas / Cam. Al Bosque De Stgo.,-33.3774872,-70.62493
PE1321,PE1321,Los Verdales / Av. Departamental,-33.51182,-70.55894
PC819,PC819,Antonio Valech / Quebrada Honda Norte,-33.4041939,-70.51404
PE1323,PE1323,Samurai / Alonso De Ercilla,-33.5179443,-70.58866
PE1322,PE1322,Serafín Zamora / Alonso De Ercilla,-33.51607,-70.590416
PG1416,PG1416,Las Verónicas / Víctor Plaza Mayorga,-33.5485764,-70.67369
PI114,PI114,Los Tilos / Av. Esquina Blanca,-33.5113525,-70.73287
PB173,PB173,Av. Einstein / Av. El Salto,-33.4065,-70.6336441
PI115,PI115,Plaza Zaror,-33.5117874,-70.72925
PI116,PI116,Parada 1 / Liceo Maipú,-33.5116043,-70.72641
PG1140,PG1140,Tucumán / Goycolea,-33.5366325,-70.6774
PJ20,PJ20,Catedral / Av. Las Rejas,-33.4441338,-70.7072754
PJ21,PJ21,Parada 4 / (M) Blanqueado,-33.4415932,-70.70726
PJ22,PJ22,Manso De Velasco / Sergio Valdovinos,-33.4386559,-70.70703
PJ23,PJ23,Vicuña Rozas / Sergio Valdovinos,-33.4363,-70.7070541
PJ24,PJ24,Parada 3 / Las Rejas - J.J. Pérez,-33.43339,-70.70703
PJ25,PJ25,Cónsul Poinsett / Sergio Valdovinos,-33.4293327,-70.70658
PJ26,PJ26,Padre Tadeo / Radal,-33.42764,-70.70372
PJ27,PJ27,Salvador Gutiérrez / Radal,-33.42494,-70.70295
PJ28,PJ28,Parada 4 / Escuela Lo Franco,-33.4209862,-70.70178
PJ29,PJ29,Óscar Chanks / Lo Espinoza,-33.4180374,-70.7035751
PC1079,PC1079,Luis Pasteur / Av. Manquehue Norte,-33.38732,-70.57675
PI1230,PI1230,Parada 5 / (M) A. Hurtado,-33.45467,-70.6921
PC1073,PC1073,C. Goyenechea / Av. Vespucio,-33.39607,-70.58875
PC1071,PC1071,Gran Vía / Sta. T. De Los Andes,-33.36704,-70.54481
PC1077,PC1077,Camino La Bodega / Av. Santa María,-33.3770065,-70.5674438
PC1076,PC1076,Gran Vía / Av. Santa María,-33.3759232,-70.56187
PC1075,PC1075,Camino La Bodega / Av. Santa María,-33.3767281,-70.56688
PC1074,PC1074,Rotonda Lo Curro,-33.3769455,-70.56899
PI319,PI319,Líbano / Judea,-33.5426,-70.767
PE1401,PE1401,Las Perdices / San Francisco,-33.51986,-70.5472
PG710,PG710,Cam. Padre Hurtado / Camino Los Morros,-33.6389923,-70.67315
PG711,PG711,San Adolfo / Camino Padre Hurtado,-33.6425934,-70.66931
PG712,PG712,San León Grande / Camino Padre Hurtado,-33.6445274,-70.6674347
PG713,PG713,Pje. Las Mesetas / Camino Padre Hurtado,-33.64572,-70.6663742
PG714,PG714,Campos De Hielo / Camino Padre Hurtado,-33.648777,-70.66347
PG715,PG715,Campos De Hielo / Camino Padre Hurtado,-33.6486053,-70.66317
PG716,PG716,Pje. Las Mesetas / Camino Padre Hurtado,-33.6458435,-70.66581
PG717,PG717,El Cerrillo / Camino Padre Hurtado,-33.64458,-70.6672058
PG718,PG718,San Adolfo / Camino Padre Hurtado,-33.6426468,-70.66908
PG719,PG719,Camino Los Morros / Camino Padre Hurtado,-33.6388779,-70.672554
PB548,PB548,Av. Lo Marcoleta / Av. Lo Cruzat,-33.3572121,-70.72098
PB549,PB549,Av. Las Torres / Av. Lo Cruzat,-33.3614235,-70.72102
PG96,PG96,Parada 1 / Paradero 27 Santa Rosa,-33.54722,-70.63344
PE1402,PE1402,Las Parcelas / Pedro Lira,-33.5526962,-70.62114
PJ398,PJ398,Lo Ampuero / Av. José Joaquín Pérez,-33.4326553,-70.71219
PJ397,PJ397,S. Izquierdo / Av. José Joaquín Pérez,-33.4318275,-70.71606
PJ396,PJ396,Parada 1 / Neptuno - J.J. Pérez,-33.4304733,-70.7207947
PJ394,PJ394,Las Lomas / Av. José Joaquín Pérez,-33.4291077,-70.72752
PJ393,PJ393,Av. Las Torres / Av. José Joaquín Pérez,-33.42906,-70.73104
PJ392,PJ392,René Oliva / Av. José Joaquín Pérez,-33.4295845,-70.7334
PJ391,PJ391,Esc. San Damián De Molokai,-33.4297676,-70.73801
PJ390,PJ390,Av. Teniente Cruz / Av. José Joaquín Pérez,-33.429985,-70.741066
PI378,PI378,La Fortuna / Av. Nueva San Martín,-33.5253,-70.7659
PI379,PI379,Leopoldo Infante / Av. Nueva San Martín,-33.5254478,-70.761055
PE109,PE109,28 Oriente / Av. Las Industrias,-33.5230255,-70.62287
PG1728,PG1728,Ismael Tocornal / Esperanza,-33.5504265,-70.65101
PD250,PD250,Parada 3 / Hosp. Militar,-33.45196,-70.54019
PD251,PD251,Pasaje 16 / Dip. Laura Rodríguez,-33.45368,-70.54031
PD252,PD252,Melinka / Dip. Laura Rodríguez,-33.45595,-70.5406342
PD253,PD253,Talinay / Dip. Laura Rodríguez,-33.4581642,-70.54103
PD254,PD254,Alessandri / Talinay,-33.458107,-70.54522
PG1722,PG1722,A. Lincoln / Lo Martínez,-33.57664,-70.6357956
PG1721,PG1721,Gral. Belgrano / Lo Martínez,-33.5765343,-70.6361847
PI377,PI377,Carlomagno / Av. Nueva San Martín,-33.5250244,-70.76985
PA434,PA434,Parada 1 / Plaza Ercilla,-33.4569473,-70.66107
PG1094,PG1094,Riquelme / Pedro Aguirre Cerda,-33.55096,-70.63635
PG1096,PG1096,Almirante Latorre / Riquelme,-33.54963,-70.64383
PA242,PA242,Parada 6 / (M) Santa Ana,-33.4399643,-70.65921
PI315,PI315,Av. Aeropuerto / Av. Vespucio,-33.5165138,-70.7136459
PA12,PA12,Av. Blanco Encalada / Bascuñán Guerrero,-33.458744,-70.67347
PA13,PA13,Toesca / Bascuñán Guerrero,-33.4561157,-70.67407
PA10,PA10,Mirador / Bascuñán Guerrero,-33.46662,-70.67161
PA11,PA11,Luis De La Peña / Bascuñán Guerrero,-33.4626846,-70.67252
PA16,PA16,Parada 2 / (M) Estación Central,-33.4505119,-70.67841
PA17,PA17,Parada 2 / Centro De Justicia,-33.4724426,-70.65509
PA14,PA14,Sazié / Bascuñán Guerrero,-33.45291,-70.6748352
PA15,PA15,Estadio Víctor Jara,-33.4504547,-70.67544
PA18,PA18,Parada 2 / (M) Rondizzoni,-33.4706,-70.6558762
PA19,PA19,L. Cochrane / Ñuble,-33.4703979,-70.65252
PJ973,PJ973,Av. José J. Pérez / Torres De Pisa,-33.4288254,-70.73083
PJ972,PJ972,Turín / Torres De Pisa,-33.4264526,-70.73058
PJ971,PJ971,Mestizo Alejo / Av. Las Torres,-33.4239426,-70.7303543
PJ970,PJ970,Av. Mapocho / Santos Luis Medel,-33.4232941,-70.7329941
PJ977,PJ977,Neptuno / Vicuña Rozas,-33.43419,-70.7212448
PJ976,PJ976,Sofanor Parra / Vicuña Rozas,-33.4336548,-70.7231445
PJ975,PJ975,Los Retamos / Vicuña Rozas,-33.4331779,-70.72553
PJ974,PJ974,Araucanía / Vicuña Rozas,-33.4327965,-70.72792
PE259,PE259,Av. Vicuña Mackenna / Bahía Catalina,-33.54675,-70.61472
PE258,PE258,Chacarilla / Bahía Catalina,-33.5483475,-70.61423
PG435,PG435,Parada 5 / Paradero 19 Santa Rosa,-33.5255547,-70.63602
PF446,PF446,Parada 5 / (M) Elisa Correa,-33.5695038,-70.58315
